geo,name,time,Life expectancy 
europe,Europe,2071,86.23785058
europe,Europe,2072,86.36152405
europe,Europe,2073,86.49043842
europe,Europe,2074,86.61239341
europe,Europe,2075,86.73583516
europe,Europe,2076,86.86021306
europe,Europe,2077,86.9836137
europe,Europe,2078,87.10622349
europe,Europe,2079,87.22991204
europe,Europe,2080,87.35160424
europe,Europe,2081,87.47201658
europe,Europe,2082,87.59059796
europe,Europe,2083,87.71105892
europe,Europe,2084,87.83113475
europe,Europe,2085,87.95045746
europe,Europe,2086,88.07009782
europe,Europe,2087,88.1896886
europe,Europe,2088,88.30669646
europe,Europe,2089,88.42867876
europe,Europe,2090,88.5459698
europe,Europe,2091,88.66248349
europe,Europe,2092,88.78401043
europe,Europe,2093,88.90066373
europe,Europe,2094,89.01826459
europe,Europe,2095,89.13667474
europe,Europe,2096,89.2549388
europe,Europe,2097,89.37157568
europe,Europe,2098,89.49068939
europe,Europe,2099,89.60928932
europe,Europe,2100,89.72601984
americas,The Americas,1800,32.96083566
americas,The Americas,1801,32.97473867
americas,The Americas,1802,32.98864568
americas,The Americas,1803,33.00281872
americas,The Americas,1804,33.017224
americas,The Americas,1805,33.03219176
americas,The Americas,1806,33.04740578
americas,The Americas,1807,33.06288799
americas,The Americas,1808,33.07866246
americas,The Americas,1809,33.09475531
americas,The Americas,1810,33.12293325
americas,The Americas,1811,33.15153851
americas,The Americas,1812,33.18394423
americas,The Americas,1813,33.22021083
americas,The Americas,1814,33.2566537
americas,The Americas,1815,33.29245002
americas,The Americas,1816,33.32841278
americas,The Americas,1817,33.36477827
americas,The Americas,1818,33.40103061
americas,The Americas,1819,33.44099904
americas,The Americas,1820,33.48927678
americas,The Americas,1821,33.54242562
americas,The Americas,1822,33.59934957
americas,The Americas,1823,33.65953438
americas,The Americas,1824,33.72024011
americas,The Americas,1825,33.76967969
americas,The Americas,1826,33.81721227
americas,The Americas,1827,33.86561891
americas,The Americas,1828,33.91346979
americas,The Americas,1829,33.95772218
americas,The Americas,1830,34.00630423
americas,The Americas,1831,34.05206084
americas,The Americas,1832,34.09836121
americas,The Americas,1833,34.14181695
americas,The Americas,1834,34.18527555
americas,The Americas,1835,34.22648206
americas,The Americas,1836,34.26809335
americas,The Americas,1837,34.30977549
americas,The Americas,1838,34.35152576
americas,The Americas,1839,34.39680687
americas,The Americas,1840,34.44010998
americas,The Americas,1841,34.48501713
americas,The Americas,1842,34.52921679
americas,The Americas,1843,34.57521992
americas,The Americas,1844,34.62077725
americas,The Americas,1845,34.66759684
americas,The Americas,1846,34.7147718
americas,The Americas,1847,34.76149851
americas,The Americas,1848,34.80857559
americas,The Americas,1849,34.85272797
americas,The Americas,1850,34.89537477
americas,The Americas,1851,34.93329367
americas,The Americas,1852,34.96848294
americas,The Americas,1853,35.00247853
americas,The Americas,1854,35.03654496
americas,The Americas,1855,35.07027155
americas,The Americas,1856,35.10489195
americas,The Americas,1857,35.13946727
americas,The Americas,1858,35.17441524
americas,The Americas,1859,35.20906014
americas,The Americas,1860,35.23484029
americas,The Americas,1861,34.62629552
americas,The Americas,1862,33.06121674
americas,The Americas,1863,32.84178244
americas,The Americas,1864,31.46856471
americas,The Americas,1865,34.69719535
americas,The Americas,1866,35.36439506
americas,The Americas,1867,35.37820884
americas,The Americas,1868,35.39293166
americas,The Americas,1869,35.4052896
americas,The Americas,1870,35.43448561
americas,The Americas,1871,35.46119669
americas,The Americas,1872,35.49043723
americas,The Americas,1873,35.51776856
americas,The Americas,1874,35.54492355
americas,The Americas,1875,35.5902148
americas,The Americas,1876,35.63430175
americas,The Americas,1877,35.6785229
americas,The Americas,1878,35.72126058
americas,The Americas,1879,35.76424465
americas,The Americas,1880,35.80352575
americas,The Americas,1881,36.13123323
americas,The Americas,1882,36.48586965
americas,The Americas,1883,36.79578205
americas,The Americas,1884,37.11292828
americas,The Americas,1885,37.43252307
americas,The Americas,1886,37.7548291
americas,The Americas,1887,38.07642833
americas,The Americas,1888,38.42372548
americas,The Americas,1889,38.74757212
americas,The Americas,1890,38.99005746
americas,The Americas,1891,39.03154988
americas,The Americas,1892,39.07818599
americas,The Americas,1893,39.11696604
americas,The Americas,1894,39.58438224
americas,The Americas,1895,40.04603781
americas,The Americas,1896,40.20206989
americas,The Americas,1897,40.18382808
americas,The Americas,1898,40.49341491
americas,The Americas,1899,40.52794274
americas,The Americas,1900,41.19059019
americas,The Americas,1901,41.34627699
americas,The Americas,1902,42.19065994
americas,The Americas,1903,42.28988811
americas,The Americas,1904,41.84968418
americas,The Americas,1905,42.0810242
americas,The Americas,1906,42.10498896
americas,The Americas,1907,42.21051831
americas,The Americas,1908,43.26821982
americas,The Americas,1909,43.85114471
americas,The Americas,1910,43.24336966
americas,The Americas,1911,44.17597798
americas,The Americas,1912,44.61775837
americas,The Americas,1913,44.40474141
americas,The Americas,1914,45.06307127
americas,The Americas,1915,45.39946148
americas,The Americas,1916,45.02147114
americas,The Americas,1917,44.99324767
americas,The Americas,1918,38.20328458
americas,The Americas,1919,45.86734883
americas,The Americas,1920,46.00030404
americas,The Americas,1921,47.49269687
americas,The Americas,1922,47.52251935
americas,The Americas,1923,47.32716496
americas,The Americas,1924,47.91491577
americas,The Americas,1925,47.93130524
americas,The Americas,1926,47.77768442
americas,The Americas,1927,49.05045495
americas,The Americas,1928,48.13032214
americas,The Americas,1929,48.30750368
americas,The Americas,1930,48.99351582
americas,The Americas,1931,49.58667934
americas,The Americas,1932,50.1161153
americas,The Americas,1933,50.11336802
americas,The Americas,1934,49.94508384
americas,The Americas,1935,50.48716921
americas,The Americas,1936,50.21744844
americas,The Americas,1937,50.56016231
americas,The Americas,1938,51.64333782
americas,The Americas,1939,52.63787668
americas,The Americas,1940,52.45628517
americas,The Americas,1941,53.29788907
americas,The Americas,1942,53.83783945
americas,The Americas,1943,54.27144649
americas,The Americas,1944,55.04565965
americas,The Americas,1945,55.7584191
americas,The Americas,1946,56.55360737
americas,The Americas,1947,57.27358774
americas,The Americas,1948,58.16591895
americas,The Americas,1949,58.59615591
americas,The Americas,1950,59.52770931
americas,The Americas,1951,59.75379866
americas,The Americas,1952,60.22618249
americas,The Americas,1953,60.70273826
americas,The Americas,1954,61.42841539
americas,The Americas,1955,61.66145042
americas,The Americas,1956,61.9232101
americas,The Americas,1957,61.97076086
americas,The Americas,1958,62.33703795
americas,The Americas,1959,62.62428534
americas,The Americas,1960,62.86930768
americas,The Americas,1961,63.3432168
americas,The Americas,1962,63.53352041
americas,The Americas,1963,63.60787842
americas,The Americas,1964,63.9399041
americas,The Americas,1965,64.09769752
americas,The Americas,1966,64.30341063
americas,The Americas,1967,64.53916697
americas,The Americas,1968,64.57265469
americas,The Americas,1969,64.82898331
americas,The Americas,1970,64.9714462
americas,The Americas,1971,65.72501851
americas,The Americas,1972,65.90877201
americas,The Americas,1973,66.23851824
americas,The Americas,1974,66.73980795
americas,The Americas,1975,67.29931705
americas,The Americas,1976,67.54127807
americas,The Americas,1977,68.11606822
americas,The Americas,1978,68.60217067
americas,The Americas,1979,68.88841939
americas,The Americas,1980,69.12241274
americas,The Americas,1981,69.38828487
americas,The Americas,1982,69.84366168
americas,The Americas,1983,70.01359242
americas,The Americas,1984,70.23332084
americas,The Americas,1985,70.3086872
americas,The Americas,1986,70.7618252
americas,The Americas,1987,71.03151842
americas,The Americas,1988,71.28867469
americas,The Americas,1989,71.62083553
americas,The Americas,1990,71.98907691
americas,The Americas,1991,72.25335008
americas,The Americas,1992,72.49943441
americas,The Americas,1993,72.57237308
americas,The Americas,1994,72.79376407
americas,The Americas,1995,73.00129605
americas,The Americas,1996,73.33422459
americas,The Americas,1997,73.71998122
americas,The Americas,1998,73.85929605
americas,The Americas,1999,74.05392947
americas,The Americas,2000,74.4404548
americas,The Americas,2001,74.63558735
americas,The Americas,2002,74.73668561
americas,The Americas,2003,74.94530728
americas,The Americas,2004,75.25582607
americas,The Americas,2005,75.49458452
americas,The Americas,2006,75.742575
americas,The Americas,2007,75.9807362
americas,The Americas,2008,76.09665479
americas,The Americas,2009,76.1767624
americas,The Americas,2010,76.09602011
americas,The Americas,2011,76.56688447
americas,The Americas,2012,76.72454235
americas,The Americas,2013,76.81835471
americas,The Americas,2014,76.94285204
americas,The Americas,2015,77.00275315
americas,The Americas,2016,76.97347747
americas,The Americas,2017,77.13864478
americas,The Americas,2018,77.21743927
americas,The Americas,2019,77.2969369
americas,The Americas,2020,75.42355191
americas,The Americas,2021,74.78649611
americas,The Americas,2022,76.16320172
americas,The Americas,2023,77.95668592
americas,The Americas,2024,78.20011819
americas,The Americas,2025,78.37366153
americas,The Americas,2026,78.54833326
americas,The Americas,2027,78.72530777
americas,The Americas,2028,78.89816341
americas,The Americas,2029,79.07251953
americas,The Americas,2030,79.24162446
americas,The Americas,2031,79.41393481
americas,The Americas,2032,79.58624553
americas,The Americas,2033,79.75300882
americas,The Americas,2034,79.92600111
americas,The Americas,2035,80.0925961
americas,The Americas,2036,80.26176403
americas,The Americas,2037,80.42927767
americas,The Americas,2038,80.59554441
americas,The Americas,2039,80.76116885
americas,The Americas,2040,80.92673646
americas,The Americas,2041,81.09163105
americas,The Americas,2042,81.25610845
americas,The Americas,2043,81.41553132
americas,The Americas,2044,81.58028722
americas,The Americas,2045,81.73486349
americas,The Americas,2046,81.89708802
americas,The Americas,2047,82.05384187
americas,The Americas,2048,82.21530057
americas,The Americas,2049,82.37348289
americas,The Americas,2050,82.52531564
americas,The Americas,2051,82.6780973
americas,The Americas,2052,82.83210012
americas,The Americas,2053,82.98611741
americas,The Americas,2054,83.13422385
americas,The Americas,2055,83.28136881
americas,The Americas,2056,83.42817883
americas,The Americas,2057,83.57767634
americas,The Americas,2058,83.71740208
americas,The Americas,2059,83.86350625
americas,The Americas,2060,84.00723082
americas,The Americas,2061,84.14686873
americas,The Americas,2062,84.28746446
americas,The Americas,2063,84.42655007
americas,The Americas,2064,84.56502586
americas,The Americas,2065,84.70168679
americas,The Americas,2066,84.83842577
americas,The Americas,2067,84.96922684
americas,The Americas,2068,85.106425
americas,The Americas,2069,85.2405063
americas,The Americas,2070,85.37150625
americas,The Americas,2071,85.50265014
americas,The Americas,2072,85.63435598
americas,The Americas,2073,85.76190585
americas,The Americas,2074,85.89058045
americas,The Americas,2075,86.01655818
americas,The Americas,2076,86.14762916
americas,The Americas,2077,86.2734297
americas,The Americas,2078,86.40341318
americas,The Americas,2079,86.52223266
americas,The Americas,2080,86.64828876
americas,The Americas,2081,86.77489948
americas,The Americas,2082,86.90054967
americas,The Americas,2083,87.02241462
americas,The Americas,2084,87.14386443
americas,The Americas,2085,87.2686789
americas,The Americas,2086,87.39098797
americas,The Americas,2087,87.51171019
americas,The Americas,2088,87.63431787
americas,The Americas,2089,87.75339825
americas,The Americas,2090,87.87010617
americas,The Americas,2091,87.99581811
americas,The Americas,2092,88.11358241
americas,The Americas,2093,88.23347744
americas,The Americas,2094,88.35695594
americas,The Americas,2095,88.47331035
americas,The Americas,2096,88.59349345
americas,The Americas,2097,88.7166722
americas,The Americas,2098,88.8307898
americas,The Americas,2099,88.95059505
americas,The Americas,2100,89.06753642
